index,pred_class,true_bbox,cam_bboxes,efficientnet_adv_iou
wheaten_terrier_73,35,"[27.328, 37.0, 134.4, 95.424]","[86, 50, 83, 72]",0.40846443951567674
havanese_90,17,"[40.768, 57.608000000000004, 140.224, 113.792]","[63, 57, 92, 89]",0.5078634083470012
Persian_65,23,"[0.0, 29.344, 224.0, 165.76]","[48, 61, 124, 102]",0.3406387892995036
shiba_inu_82,31,"[62.496, 0.0, 123.648, 220.416]","[62, 0, 98, 99]",0.35354576753702827
havanese_62,16,"[11.648, 81.312, 206.976, 99.008]","[35, 97, 113, 73]",0.40254183903831264
yorkshire_terrier_55,36,"[46.144, 38.0, 177.856, 148.288]","[57, 58, 112, 98]",0.41616884945246446
British_Shorthair_275,27,"[24.26666666666667, 39.16, 174.16, 151.01333333333335]","[35, 56, 142, 102]",0.5507123377652047
leonberger_82,19,"[0.0, 38.0, 189.504, 148.736]","[56, 49, 126, 109]",0.4872620230160765
newfoundland_55,22,"[70.784, 69.256, 74.816, 107.072]","[67, 67, 89, 91]",0.7010888598229398
Siamese_42,32,"[0.0, 28.0, 157.696, 167.552]","[43, 42, 117, 114]",0.48998970452550367
american_bulldog_224,1,"[0.0, 42.824, 224.0, 142.464]","[29, 51, 170, 104]",0.5540246759080991
english_cocker_spaniel_47,12,"[63.879999999999995, 16.128, 109.312, 123.648]","[84, 0, 97, 101]",0.48083312757901603
Ragdoll_258,26,"[0.56, 38.04, 219.52, 147.84]","[77, 58, 122, 100]",0.37591857243825166
german_shorthaired_71,14,"[5.824, 47.992000000000004, 180.992, 139.776]","[40, 56, 117, 133]",0.6059493773460259
Maine_Coon_44,5,"[77.952, 52.68, 70.784, 107.968]","[71, 68, 90, 87]",0.6611634621702179
pomeranian_5,24,"[48.384, 46.856, 175.616, 139.328]","[51, 58, 115, 95]",0.44649742807542
leonberger_93,19,"[87.808, 48.16, 89.60000000000001, 120.06400000000001]","[78, 38, 83, 95]",0.4994407455942983
saint_bernard_44,28,"[50.400000000000006, 22.400000000000002, 104.384, 195.328]","[75, 0, 91, 105]",0.28218591307081486
keeshond_54,18,"[54.6, 43.06666666666666, 91.0, 97.53333333333333]","[57, 38, 98, 88]",0.7238134265333812
shiba_inu_85,31,"[13.44, 55.056, 118.72, 108.864]","[54, 36, 104, 91]",0.3354058433681886
Abyssinian_67,0,"[14.688524590163935, 30.896174863387976, 197.6830601092896, 156.6775956284153]","[0, 46, 117, 109]",0.34236209612774043
staffordshire_bull_terrier_99,4,"[97.03200000000001, 108.864, 55.104, 113.792]","[91, 91, 79, 80]",0.3735296994223444
British_Shorthair_92,27,"[0.448, 37.0, 223.104, 148.736]","[68, 58, 127, 97]",0.371237637959633
yorkshire_terrier_36,36,"[21.504, 28.0, 168.89600000000002, 168.0]","[57, 53, 114, 106]",0.4258749255670437
Bombay_57,7,"[43.46268656716418, 49.97014925373134, 138.7462686567164, 126.62686567164178]","[82, 51, 102, 101]",0.5702062608378206
Birman_60,6,"[42.56, 65.224, 162.624, 120.512]","[55, 66, 105, 92]",0.49290383070798754
havanese_92,16,"[23.296, 23.744, 177.856, 191.296]","[35, 38, 124, 97]",0.3535240872403563
american_bulldog_72,1,"[78.664, 39.424, 67.648, 155.904]","[69, 18, 93, 105]",0.3857149140194893
Persian_8,23,"[0.0, 38.0, 224.0, 138.43200000000002]","[20, 69, 138, 99]",0.44058506290865856
yorkshire_terrier_1,36,"[0.0, 40.584, 132.16, 145.6]","[17, 70, 107, 94]",0.5226972633903627
Russian_Blue_239,27,"[66.86666666666667, 48.53333333333334, 105.28, 153.81333333333333]","[63, 56, 91, 109]",0.5716262914244991
samoyed_4,29,"[54.616, 7.6160000000000005, 116.928, 209.66400000000002]","[63, 0, 99, 127]",0.46771722288487527
samoyed_23,29,"[43.904, 55.775999999999996, 126.784, 139.776]","[44, 74, 98, 85]",0.4700542068723384
Russian_Blue_220,27,"[54.50666666666667, 37.0, 136.64000000000001, 127.68]","[84, 59, 95, 100]",0.5445313371250139
British_Shorthair_27,9,"[50.848, 53.76, 90.048, 143.36]","[65, 56, 87, 113]",0.6054947648357969
great_pyrenees_97,15,"[0.0, 39.688, 223.104, 146.94400000000002]","[52, 55, 121, 97]",0.3580122525473971
chihuahua_96,10,"[30.688, 0.0, 161.728, 224.0]","[66, 62, 101, 101]",0.2815849980920346
beagle_203,4,"[6.72, 71.944, 195.328, 93.632]","[68, 70, 123, 82]",0.5314580289741254
havanese_31,16,"[19.712, 38.344, 203.84, 146.94400000000002]","[42, 61, 127, 95]",0.40279684286439044
keeshond_68,18,"[8.512, 31.584, 167.552, 163.52]","[43, 67, 105, 94]",0.36024391855123117
British_Shorthair_71,9,"[40.768, 42.824, 161.28, 142.464]","[88, 55, 110, 97]",0.4643856281375234
havanese_68,16,"[44.800000000000004, 31.584, 176.064, 163.52]","[81, 55, 121, 95]",0.3992707842051387
Birman_2,6,"[1.344, 56.263999999999996, 209.216, 129.024]","[30, 52, 98, 83]",0.28148972531041666
Abyssinian_202,0,"[80.64, 38.45333333333333, 96.32000000000001, 144.85333333333335]","[68, 41, 94, 110]",0.5833142608926347
Birman_25,6,"[30.016000000000002, 37.448, 193.536, 148.736]","[73, 49, 115, 103]",0.4114880302281974
Bengal_71,5,"[39.872, 32.480000000000004, 184.12800000000001, 150.08]","[54, 64, 116, 97]",0.40718058930729933
american_pit_bull_terrier_193,2,"[36.21333333333333, 6.720000000000001, 158.29333333333335, 217.28]","[72, 26, 103, 138]",0.4132700511394987
Abyssinian_206,32,"[2.986666666666667, 13.973333333333333, 218.02666666666667, 200.10666666666668]","[53, 62, 119, 108]",0.29457748105120185
scottish_terrier_22,30,"[56.088, 39.424, 117.376, 158.144]","[75, 46, 99, 113]",0.5974603879145696
Abyssinian_69,0,"[62.536, 25.984, 93.184, 169.792]","[69, 45, 94, 106]",0.5539685383513695
newfoundland_68,22,"[45.168, 44.800000000000004, 99.456, 121.408]","[38, 46, 104, 90]",0.6851388596391231
saint_bernard_34,28,"[43.272, 50.624, 133.504, 137.088]","[66, 52, 96, 82]",0.43012171311477615
shiba_inu_98,31,"[104.384, 57.120000000000005, 86.464, 137.984]","[119, 64, 85, 93]",0.5079803429494756
Russian_Blue_75,27,"[6.272, 61.848, 125.44, 120.96000000000001]","[39, 67, 99, 92]",0.5414967296520485
beagle_29,4,"[65.408, 38.448, 130.816, 146.496]","[66, 68, 106, 87]",0.48121425702051585
samoyed_19,29,"[48.832, 62.944, 112.0, 133.056]","[62, 55, 97, 103]",0.5883063950120079
german_shorthaired_93,14,"[86.464, 53.128, 48.832, 128.12800000000001]","[79, 42, 81, 110]",0.466997849302454
keeshond_4,18,"[22.400000000000002, 36.448, 201.6, 149.632]","[44, 69, 118, 89]",0.3481424693130746
pug_81,25,"[70.784, 49.472, 64.96000000000001, 112.0]","[63, 54, 83, 78]",0.5835644458367504
american_pit_bull_terrier_41,2,"[26.88, 13.032, 131.712, 199.36]","[62, 70, 93, 84]",0.2975081485242572
Ragdoll_5,26,"[61.64, 34.09777777777778, 123.69777777777777, 189.9022222222222]","[65, 49, 101, 106]",0.4557590430512032
scottish_terrier_80,30,"[0.0, 44.128, 175.168, 147.84]","[79, 57, 102, 96]",0.348952243384683
Persian_62,23,"[30.464000000000002, 41.512, 178.752, 148.736]","[89, 54, 115, 103]",0.445520874833537
havanese_9,16,"[38.344, 21.504, 145.6, 189.504]","[61, 37, 108, 89]",0.348364591335716
beagle_38,4,"[30.912, 35.064, 192.192, 161.28]","[55, 31, 82, 96]",0.24062426792150624
keeshond_34,18,"[30.688, 0.0, 165.312, 223.104]","[73, 35, 124, 127]",0.4220891603552989
english_cocker_spaniel_74,12,"[45.696, 89.376, 86.912, 93.632]","[65, 66, 92, 92]",0.387848920187493
wheaten_terrier_7,35,"[55.984, 21.504, 120.96000000000001, 165.76]","[46, 32, 109, 107]",0.5016763976066312
german_shorthaired_75,14,"[40.32, 60.744, 125.888, 125.888]","[61, 71, 100, 108]",0.6814830958915651
havanese_89,16,"[37.0, 25.984, 144.704, 165.76]","[63, 41, 107, 102]",0.4550128639649316
miniature_pinscher_50,21,"[0.448, 43.256, 179.648, 169.792]","[47, 72, 107, 111]",0.38937417684653264
basset_hound_62,3,"[86.912, 47.856, 86.912, 138.88]","[91, 71, 96, 96]",0.5962477798365777
japanese_chin_7,17,"[16.79559118236473, 10.773547094188377, 191.2304609218437, 213.2264529058116]","[60, 32, 108, 99]",0.2622169707625452
samoyed_42,29,"[64.512, 57.608000000000004, 94.976, 126.336]","[61, 60, 88, 95]",0.6508284466617892
Persian_77,26,"[4.48, 28.0, 155.904, 167.104]","[49, 38, 99, 106]",0.4028069508172132
basset_hound_78,3,"[32.888, 8.064, 168.448, 204.288]","[36, 0, 124, 101]",0.3254296773836098
basset_hound_79,3,"[23.744, 71.456, 182.336, 94.08]","[125, 60, 99, 83]",0.2964064327864041
samoyed_57,29,"[74.632, 47.04, 99.456, 163.968]","[70, 52, 101, 101]",0.5802036682616124
Egyptian_Mau_47,11,"[37.896, 0.0, 136.64000000000001, 161.728]","[35, 37, 113, 92]",0.45292164068867985
British_Shorthair_62,9,"[5.824, 45.96, 169.344, 139.776]","[34, 64, 137, 108]",0.6250890637848545
american_pit_bull_terrier_93,14,"[50.888, 60.480000000000004, 109.76, 111.552]","[56, 63, 85, 89]",0.6178562908443436
Maine_Coon_83,20,"[37.0, 9.856, 144.256, 213.696]","[57, 37, 103, 103]",0.3441471447020545
english_setter_68,5,"[60.032000000000004, 76.872, 160.832, 60.928000000000004]","[70, 64, 113, 77]",0.5927405405949553
american_pit_bull_terrier_56,4,"[57.344, 85.384, 57.792, 97.21600000000001]","[55, 66, 77, 99]",0.5325339980633645
Bengal_75,5,"[81.72800000000001, 43.456, 106.176, 175.168]","[87, 63, 88, 125]",0.5914411719558489
newfoundland_41,22,"[25.536, 64.776, 128.576, 120.96000000000001]","[59, 66, 98, 95]",0.5709034998066987
pug_35,25,"[79.296, 44.856, 84.672, 139.776]","[66, 36, 89, 90]",0.448317110592962
Bengal_93,5,"[3.136, 61.152, 180.992, 133.952]","[35, 77, 127, 106]",0.5552659017885442
yorkshire_terrier_72,36,"[8.96, 34.24, 176.96, 157.248]","[81, 54, 102, 96]",0.35189343507607523
pomeranian_43,24,"[41.44, 24.192, 142.016, 189.056]","[36, 58, 120, 94]",0.39358579687570816
english_setter_97,13,"[61.296, 117.824, 79.744, 64.512]","[60, 91, 76, 71]",0.45579800854973807
yorkshire_terrier_84,36,"[103.488, 28.448, 77.504, 150.528]","[97, 28, 87, 98]",0.5985401242398862
Bengal_63,5,"[0.448, 35.616, 223.552, 160.38400000000001]","[35, 68, 120, 115]",0.38489253332797163
english_setter_91,13,"[62.72, 32.480000000000004, 65.408, 159.936]","[78, 46, 111, 90]",0.28303893389499357
newfoundland_92,30,"[78.4, 35.616, 59.584, 126.784]","[67, 39, 91, 99]",0.5531272948512953
beagle_65,4,"[35.392, 76.424, 124.096, 109.76]","[59, 73, 110, 98]",0.6379632045742349
Maine_Coon_98,23,"[28.896, 2.24, 163.52, 207.872]","[51, 19, 130, 142]",0.5430812684367559
english_cocker_spaniel_36,12,"[43.456, 62.088, 107.52, 105.72800000000001]","[66, 60, 94, 78]",0.5266230051778906
Siamese_57,32,"[66.752, 64.68, 66.752, 109.76]","[62, 57, 96, 94]",0.5441697907111795
Bombay_59,7,"[0.0, 28.0, 224.0, 167.552]","[40, 48, 184, 122]",0.5981085616064608
Birman_50,32,"[49.728, 30.240000000000002, 144.256, 162.17600000000002]","[49, 45, 108, 104]",0.4753308738300283
english_cocker_spaniel_95,12,"[17.272, 0.0, 190.848, 222.656]","[34, 56, 165, 118]",0.45818823728516533
leonberger_90,19,"[39.896, 75.264, 140.224, 148.736]","[62, 84, 97, 95]",0.4418317187459495
english_cocker_spaniel_192,12,"[32.480000000000004, 33.6, 153.216, 183.68]","[41, 45, 95, 101]",0.3409408097588629
Abyssinian_68,0,"[37.896, 11.648, 137.088, 211.904]","[62, 32, 112, 139]",0.535912920488844
german_shorthaired_197,14,"[41.928, 70.336, 103.04, 124.096]","[50, 67, 86, 96]",0.6095500768049078
Ragdoll_24,6,"[42.112, 37.0, 181.888, 147.84]","[62, 56, 116, 103]",0.4443234274229172
British_Shorthair_276,9,"[40.04526748971193, 11.061728395061728, 151.1769547325103, 207.40740740740742]","[35, 36, 118, 107]",0.37893501109801675
Egyptian_Mau_5,11,"[10.95111111111111, 30.95111111111111, 163.2711111111111, 158.29333333333332]","[45, 64, 116, 78]",0.3500907362916404
american_bulldog_59,1,"[21.952, 29.344, 140.672, 133.504]","[47, 48, 108, 107]",0.6153264631099309
american_pit_bull_terrier_62,1,"[75.264, 75.52799999999999, 148.288, 110.208]","[69, 64, 99, 101]",0.45982936814919445
american_bulldog_207,1,"[43.904, 64.328, 104.83200000000001, 103.04]","[69, 60, 90, 89]",0.5597957201760713
Ragdoll_64,26,"[1.344, 66.12, 220.416, 94.976]","[89, 65, 101, 88]",0.41691139232869784
Ragdoll_58,26,"[0.0, 56.712, 221.312, 119.168]","[96, 74, 101, 81]",0.3101999897379883
newfoundland_1,22,"[37.896, 1.344, 147.392, 222.656]","[37, 44, 134, 117]",0.4730244253018801
Maine_Coon_272,20,"[32.85333333333333, 23.893333333333334, 155.68, 200.10666666666668]","[32, 32, 97, 111]",0.3415421865390644
Bengal_35,5,"[69.44, 49.504000000000005, 129.472, 124.096]","[70, 63, 109, 91]",0.6173539773203823
german_shorthaired_43,14,"[56.0, 60.456, 100.352, 146.496]","[66, 63, 100, 110]",0.6305315575212957
english_cocker_spaniel_63,12,"[31.808, 49.448, 188.608, 115.136]","[95, 85, 108, 74]",0.36803085283023995
pug_198,25,"[37.333333333333336, 32.480000000000004, 126.18666666666667, 163.52]","[64, 59, 103, 94]",0.44629583161565944
yorkshire_terrier_83,36,"[41.928, 172.928, 144.256, 51.072]","[46, 47, 113, 106]",0.0
american_bulldog_32,1,"[44.576, 0.0, 123.2, 198.912]","[70, 0, 86, 99]",0.34742571014892437
english_cocker_spaniel_92,12,"[76.832, 57.344, 90.496, 138.43200000000002]","[70, 71, 97, 91]",0.624011661062204
american_bulldog_63,1,"[68.096, 63.84, 92.288, 67.648]","[61, 55, 106, 77]",0.7648981406518012
great_pyrenees_48,15,"[45.744, 28.672, 119.616, 191.296]","[66, 26, 103, 105]",0.43210442546871164
Ragdoll_59,26,"[0.448, 37.0, 180.992, 148.736]","[62, 80, 122, 83]",0.3653742842285959
english_cocker_spaniel_82,12,"[23.448, 0.0, 173.376, 207.872]","[25, 37, 171, 121]",0.5741118448306547
chihuahua_56,10,"[46.856, 34.944, 86.912, 169.792]","[41, 33, 99, 95]",0.5031443684205373
leonberger_89,19,"[40.344, 67.648, 125.888, 156.352]","[55, 83, 101, 97]",0.4977431972875823
shiba_inu_24,31,"[36.336, 25.536, 161.728, 168.448]","[16, 26, 111, 93]",0.2894127212826333
Persian_43,23,"[0.0, 49.448, 222.656, 125.44]","[87, 44, 103, 92]",0.3128995386260914
chihuahua_198,10,"[2.986666666666667, 39.946666666666665, 161.28, 156.8]","[45, 43, 106, 94]",0.3940099105118238
Bengal_90,5,"[0.0, 44.168, 203.84, 139.776]","[54, 41, 115, 113]",0.43771022544271615
newfoundland_70,22,"[32.704, 28.0, 191.296, 168.0]","[48, 42, 141, 118]",0.517709279262056
Russian_Blue_43,27,"[30.912, 53.088, 160.38400000000001, 116.928]","[29, 68, 112, 82]",0.4773737463072473
miniature_pinscher_3,21,"[35.84, 28.0, 188.16, 167.552]","[38, 45, 119, 96]",0.3623608534322821
scottish_terrier_53,30,"[86.464, 57.120000000000005, 97.21600000000001, 138.43200000000002]","[92, 65, 89, 102]",0.6745527810470971
great_pyrenees_35,15,"[7.168, 24.688, 216.832, 172.48]","[68, 20, 106, 103]",0.2749905366543656
english_setter_84,13,"[73.736, 51.072, 86.016, 164.416]","[85, 43, 79, 126]",0.5768813164496103
Abyssinian_219,0,"[48.44, 4.48, 128.42666666666668, 209.81333333333333]","[68, 32, 113, 126]",0.49941697873195684
great_pyrenees_59,15,"[39.872, 48.647999999999996, 161.728, 137.088]","[53, 53, 135, 82]",0.49930160776221844
american_pit_bull_terrier_68,2,"[55.552, 38.792, 132.16, 145.6]","[72, 34, 102, 83]",0.4042928791239088
Siamese_95,32,"[84.224, 87.136, 130.368, 94.08]","[62, 66, 98, 92]",0.33748428843121087
samoyed_79,29,"[18.816, 56.64, 181.888, 102.592]","[89, 43, 99, 88]",0.3678867680840567
german_shorthaired_196,14,"[60.928000000000004, 63.432, 135.296, 122.304]","[83, 77, 106, 120]",0.6496741550101884
staffordshire_bull_terrier_68,34,"[0.0, 47.304, 166.656, 134.848]","[24, 41, 125, 99]",0.49812502833212385
miniature_pinscher_43,0,"[79.744, 74.592, 53.312, 92.288]","[65, 68, 89, 88]",0.5159302740667768
shiba_inu_87,31,"[70.56, 24.64, 97.664, 183.232]","[59, 23, 92, 100]",0.412450638571854
chihuahua_36,10,"[0.0, 38.0, 212.8, 148.288]","[67, 53, 113, 99]",0.3545161356401361
shiba_inu_209,31,"[0.448, 28.896, 221.76, 166.208]","[45, 42, 146, 99]",0.3921506270972001
newfoundland_73,22,"[54.656, 51.744, 168.448, 143.808]","[58, 58, 125, 103]",0.531493958657981
staffordshire_bull_terrier_52,8,"[0.0, 37.0, 108.416, 149.184]","[0, 34, 100, 100]",0.5888090153393796
american_pit_bull_terrier_98,1,"[79.112, 30.016000000000002, 74.816, 168.448]","[67, 33, 101, 113]",0.5432807665929046
British_Shorthair_39,9,"[0.0, 15.824, 178.752, 198.016]","[28, 54, 105, 108]",0.32037739184742725
american_bulldog_2,25,"[64.96000000000001, 41.928, 104.83200000000001, 143.808]","[76, 67, 90, 85]",0.5074397884603158
Persian_52,23,"[6.272, 28.0, 217.728, 165.312]","[43, 61, 128, 101]",0.3591804415566621
Siamese_98,32,"[6.0, 0.0, 211.008, 224.0]","[34, 53, 139, 110]",0.3234897661293817
Bombay_213,7,"[17.946666666666665, 0.7466666666666667, 195.62666666666667, 223.25333333333333]","[33, 80, 124, 127]",0.36057814423734724
Bombay_75,7,"[15.318518518518518, 1.6592592592592592, 189.98518518518517, 222.34074074074073]","[116, 18, 108, 114]",0.2294337202603848
saint_bernard_85,28,"[37.0, 75.264, 30.464000000000002, 76.608]","[69, 39, 96, 98]",0.0
Sphynx_8,33,"[10.752, 45.088, 204.73600000000002, 135.296]","[44, 54, 112, 86]",0.34772611060161596
Russian_Blue_54,27,"[6.72, 38.792, 188.608, 132.16]","[74, 56, 114, 94]",0.429905068231246
pomeranian_81,24,"[7.6160000000000005, 5.376, 213.696, 215.488]","[50, 56, 145, 111]",0.34951957016478585
Bengal_91,5,"[0.0, 55.368, 186.816, 129.92000000000002]","[42, 78, 140, 109]",0.6128037836189886
english_cocker_spaniel_21,12,"[4.032, 45.92, 170.68800000000002, 127.232]","[61, 52, 100, 90]",0.414422346791661
keeshond_50,18,"[35.336, 19.712, 146.94400000000002, 192.64000000000001]","[85, 30, 105, 109]",0.3637724409726905
Ragdoll_63,26,"[0.0, 37.0, 224.0, 134.4]","[36, 59, 113, 99]",0.37159199617346933
havanese_194,16,"[0.896, 10.304, 220.416, 213.696]","[44, 43, 141, 98]",0.29336322991767655
newfoundland_25,22,"[37.0, 45.696, 139.776, 178.304]","[71, 61, 104, 112]",0.46736659487915755
Bengal_8,5,"[112.44800000000001, 37.0, 97.21600000000001, 147.84]","[94, 41, 84, 95]",0.3861984655771314
english_setter_64,13,"[73.92, 60.744, 103.488, 76.16]","[81, 52, 72, 69]",0.5097312744364668
scottish_terrier_84,30,"[32.120000000000005, 0.0, 186.816, 224.0]","[105, 35, 92, 102]",0.22424662310967552
British_Shorthair_258,7,"[55.25333333333334, 36.96, 120.96000000000001, 115.73333333333333]","[73, 53, 106, 87]",0.630518713420399
Persian_78,23,"[4.48, 31.48, 212.352, 163.52]","[61, 65, 139, 105]",0.4203169124204216
american_bulldog_33,1,"[78.21600000000001, 18.368000000000002, 94.08, 159.936]","[81, 0, 86, 99]",0.4170680838431595
saint_bernard_80,28,"[116.032, 76.872, 99.904, 104.384]","[98, 59, 89, 84]",0.3552211979835821
newfoundland_3,22,"[37.448, 41.216, 148.288, 182.784]","[47, 58, 124, 89]",0.40716225122979705
Russian_Blue_95,27,"[35.44, 29.568, 164.416, 194.43200000000002]","[60, 40, 99, 109]",0.3375591392350584
wheaten_terrier_38,35,"[112.88, 81.536, 36.736000000000004, 71.232]","[94, 67, 86, 74]",0.3214199684399056
leonberger_67,19,"[77.27199999999999, 72.128, 63.168, 107.968]","[75, 68, 84, 92]",0.6169208450145435
Birman_30,6,"[22.0, 40.32, 154.56, 183.68]","[66, 51, 103, 83]",0.3011316038875784
Siamese_40,32,"[40.136, 16.576, 145.15200000000002, 206.976]","[57, 45, 108, 104]",0.3738643725888624
keeshond_65,18,"[69.44, 38.896, 154.56, 147.392]","[84, 68, 140, 91]",0.5592402317078543
boxer_6,8,"[52.864000000000004, 44.616, 92.288, 126.784]","[43, 34, 105, 101]",0.5973352496890063
pomeranian_44,24,"[42.56, 31.584, 181.44, 164.416]","[58, 60, 129, 102]",0.44107532885997275
Maine_Coon_6,5,"[60.621818181818185, 16.290909090909093, 105.07636363636364, 193.8618181818182]","[57, 0, 100, 131]",0.4932202499419316
Siamese_231,5,"[40.32, 33.973333333333336, 180.69333333333333, 160.53333333333333]","[56, 49, 110, 116]",0.43988922207360753
miniature_pinscher_2,21,"[8.96, 39.480000000000004, 194.43200000000002, 146.496]","[74, 54, 126, 99]",0.4379375955028357
yorkshire_terrier_20,36,"[26.432000000000002, 28.896, 197.568, 167.104]","[53, 65, 147, 113]",0.5031440357644397
japanese_chin_45,17,"[62.904, 37.184, 94.528, 169.792]","[65, 53, 91, 89]",0.5046075052743653
shiba_inu_48,31,"[69.664, 29.568, 68.992, 157.696]","[68, 24, 86, 100]",0.5025220464077074
yorkshire_terrier_52,36,"[10.752, 40.096000000000004, 203.392, 128.12800000000001]","[93, 46, 93, 88]",0.31404197988921073
Abyssinian_79,0,"[44.24, 40.88, 179.76000000000002, 155.12]","[60, 60, 107, 119]",0.4566357228812101
boxer_199,8,"[46.592, 28.0, 175.616, 137.088]","[58, 37, 147, 104]",0.6350196328531412
miniature_pinscher_192,10,"[47.04, 29.493333333333332, 176.96, 164.26666666666668]","[88, 56, 98, 101]",0.34050453107019557
yorkshire_terrier_80,36,"[12.992, 42.336, 168.0, 123.648]","[97, 55, 88, 79]",0.3146290456633008
Maine_Coon_60,0,"[0.0, 40.096000000000004, 177.856, 151.424]","[61, 69, 103, 101]",0.3862738991103425
Birman_38,26,"[41.216, 28.896, 182.784, 158.144]","[70, 46, 98, 91]",0.3085152040632117
staffordshire_bull_terrier_33,1,"[38.08, 66.52799999999999, 181.44, 129.472]","[57, 54, 89, 101]",0.3199984826056382
Sphynx_23,33,"[70.93333333333334, 38.266666666666666, 152.13333333333333, 157.73333333333335]","[87, 74, 137, 102]",0.5760822723254408
