index,pred_class,true_bbox,cam_bboxes,resnet_iou
wheaten_terrier_73,35,"[27.328, 37.0, 134.4, 95.424]","[97, 43, 100, 98]",0.3437858874508722
havanese_90,16,"[40.768, 57.608000000000004, 140.224, 113.792]","[94, 75, 98, 89]",0.4571475427806352
Persian_65,23,"[0.0, 29.344, 224.0, 165.76]","[23, 49, 167, 148]",0.6515729271059008
shiba_inu_82,31,"[62.496, 0.0, 123.648, 220.416]","[62, 0, 97, 118]",0.4169322229703222
havanese_62,16,"[11.648, 81.312, 206.976, 99.008]","[26, 82, 134, 104]",0.6198951753140614
yorkshire_terrier_55,36,"[46.144, 38.0, 177.856, 148.288]","[44, 39, 135, 142]",0.7071481545687996
British_Shorthair_275,27,"[24.26666666666667, 39.16, 174.16, 151.01333333333335]","[33, 49, 135, 122]",0.6262242614604336
leonberger_82,19,"[0.0, 38.0, 189.504, 148.736]","[45, 29, 159, 142]",0.6092569570494497
newfoundland_55,22,"[70.784, 69.256, 74.816, 107.072]","[61, 65, 90, 110]",0.7911852905824359
Siamese_42,32,"[0.0, 28.0, 157.696, 167.552]","[46, 29, 124, 127]",0.5068947177017902
american_bulldog_224,1,"[0.0, 42.824, 224.0, 142.464]","[46, 65, 178, 113]",0.630297077557438
english_cocker_spaniel_47,12,"[63.879999999999995, 16.128, 109.312, 123.648]","[76, 22, 111, 108]",0.6994338872017793
Ragdoll_258,26,"[0.56, 38.04, 219.52, 147.84]","[53, 30, 171, 163]",0.6933502128192204
german_shorthaired_71,14,"[5.824, 47.992000000000004, 180.992, 139.776]","[35, 89, 118, 105]",0.4476742770207989
Maine_Coon_44,35,"[77.952, 52.68, 70.784, 107.968]","[79, 61, 90, 91]",0.6689529559502259
pomeranian_5,24,"[48.384, 46.856, 175.616, 139.328]","[55, 56, 111, 96]",0.4355035783589634
leonberger_93,19,"[87.808, 48.16, 89.60000000000001, 120.06400000000001]","[75, 36, 86, 98]",0.48692814428848247
saint_bernard_44,28,"[50.400000000000006, 22.400000000000002, 104.384, 195.328]","[62, 0, 105, 121]",0.3820533400001025
keeshond_54,18,"[54.6, 43.06666666666666, 91.0, 97.53333333333333]","[46, 49, 99, 101]",0.7816427577145072
shiba_inu_85,31,"[13.44, 55.056, 118.72, 108.864]","[70, 40, 85, 106]",0.34721396023288387
Abyssinian_67,0,"[14.688524590163935, 30.896174863387976, 197.6830601092896, 156.6775956284153]","[0, 65, 117, 91]",0.28816421107187784
staffordshire_bull_terrier_99,34,"[97.03200000000001, 108.864, 55.104, 113.792]","[94, 85, 94, 106]",0.38656288486647966
British_Shorthair_92,9,"[0.448, 37.0, 223.104, 148.736]","[50, 76, 116, 115]",0.3766731646740122
yorkshire_terrier_36,36,"[21.504, 28.0, 168.89600000000002, 168.0]","[51, 49, 135, 122]",0.5804501840524007
Bombay_57,7,"[43.46268656716418, 49.97014925373134, 138.7462686567164, 126.62686567164178]","[64, 56, 110, 106]",0.663668768831641
Birman_60,6,"[42.56, 65.224, 162.624, 120.512]","[41, 51, 140, 135]",0.7647991099171632
havanese_92,16,"[23.296, 23.744, 177.856, 191.296]","[22, 47, 142, 112]",0.4612126168136072
american_bulldog_72,1,"[78.664, 39.424, 67.648, 155.904]","[52, 36, 111, 118]",0.4876655324713649
Persian_8,23,"[0.0, 38.0, 224.0, 138.43200000000002]","[0, 52, 178, 138]",0.6626669704814572
yorkshire_terrier_1,36,"[0.0, 40.584, 132.16, 145.6]","[32, 62, 116, 113]",0.5381255296585994
Russian_Blue_239,27,"[66.86666666666667, 48.53333333333334, 105.28, 153.81333333333333]","[50, 45, 99, 110]",0.47682314163241785
samoyed_4,29,"[54.616, 7.6160000000000005, 116.928, 209.66400000000002]","[66, 0, 117, 124]",0.4593736572305662
samoyed_23,29,"[43.904, 55.775999999999996, 126.784, 139.776]","[51, 68, 113, 111]",0.7077899059783602
Russian_Blue_220,27,"[54.50666666666667, 37.0, 136.64000000000001, 127.68]","[69, 51, 105, 119]",0.6629567216626825
British_Shorthair_27,9,"[50.848, 53.76, 90.048, 143.36]","[53, 44, 91, 126]",0.7216309124933223
great_pyrenees_97,15,"[0.0, 39.688, 223.104, 146.94400000000002]","[39, 50, 150, 118]",0.5399009005784211
chihuahua_96,10,"[30.688, 0.0, 161.728, 224.0]","[56, 39, 129, 120]",0.4273047515405054
beagle_203,4,"[6.72, 71.944, 195.328, 93.632]","[68, 75, 156, 106]",0.5352601960556034
havanese_31,16,"[19.712, 38.344, 203.84, 146.94400000000002]","[22, 72, 149, 112]",0.5571383102959757
keeshond_68,18,"[8.512, 31.584, 167.552, 163.52]","[39, 68, 141, 125]",0.6143039333855397
British_Shorthair_71,9,"[40.768, 42.824, 161.28, 142.464]","[67, 41, 157, 118]",0.6078014936711665
havanese_68,16,"[44.800000000000004, 31.584, 176.064, 163.52]","[58, 58, 112, 108]",0.4201460988034239
Birman_2,6,"[1.344, 56.263999999999996, 209.216, 129.024]","[38, 46, 111, 107]",0.38167361438378195
Abyssinian_202,0,"[80.64, 38.45333333333333, 96.32000000000001, 144.85333333333335]","[73, 59, 88, 108]",0.5873079210146294
Birman_25,6,"[30.016000000000002, 37.448, 193.536, 148.736]","[54, 46, 148, 134]",0.6889515082723183
Bengal_71,5,"[39.872, 32.480000000000004, 184.12800000000001, 150.08]","[50, 95, 125, 102]",0.3717866074198761
american_pit_bull_terrier_193,2,"[36.21333333333333, 6.720000000000001, 158.29333333333335, 217.28]","[45, 28, 146, 126]",0.5348611130408203
Abyssinian_206,5,"[2.986666666666667, 13.973333333333333, 218.02666666666667, 200.10666666666668]","[39, 72, 131, 134]",0.40235084830164936
scottish_terrier_22,30,"[56.088, 39.424, 117.376, 158.144]","[67, 56, 118, 112]",0.6005723037065438
Abyssinian_69,0,"[62.536, 25.984, 93.184, 169.792]","[60, 33, 113, 123]",0.6277159317761587
newfoundland_68,22,"[45.168, 44.800000000000004, 99.456, 121.408]","[67, 60, 102, 102]",0.5437531993723447
saint_bernard_34,28,"[43.272, 50.624, 133.504, 137.088]","[67, 55, 121, 99]",0.5598227722649775
shiba_inu_98,31,"[104.384, 57.120000000000005, 86.464, 137.984]","[104, 61, 120, 108]",0.6004237285903684
Russian_Blue_75,27,"[6.272, 61.848, 125.44, 120.96000000000001]","[43, 68, 108, 112]",0.5732112026631654
beagle_29,21,"[65.408, 38.448, 130.816, 146.496]","[55, 47, 103, 88]",0.4057831942662516
samoyed_19,29,"[48.832, 62.944, 112.0, 133.056]","[55, 48, 112, 115]",0.6158923420186313
german_shorthaired_93,14,"[86.464, 53.128, 48.832, 128.12800000000001]","[76, 62, 90, 102]",0.4763695462248622
keeshond_4,18,"[22.400000000000002, 36.448, 201.6, 149.632]","[32, 56, 133, 117]",0.515848882591959
pug_81,25,"[70.784, 49.472, 64.96000000000001, 112.0]","[65, 39, 76, 99]",0.6355335845877313
american_pit_bull_terrier_41,34,"[26.88, 13.032, 131.712, 199.36]","[53, 65, 125, 127]",0.466880938657981
Ragdoll_5,26,"[61.64, 34.09777777777778, 123.69777777777777, 189.9022222222222]","[39, 34, 157, 128]",0.5698206822288072
scottish_terrier_80,30,"[0.0, 44.128, 175.168, 147.84]","[68, 65, 119, 100]",0.3957453954922793
Persian_62,23,"[30.464000000000002, 41.512, 178.752, 148.736]","[69, 56, 155, 117]",0.5793520555725851
havanese_9,16,"[38.344, 21.504, 145.6, 189.504]","[55, 42, 138, 110]",0.4961476346055601
beagle_38,4,"[30.912, 35.064, 192.192, 161.28]","[46, 24, 103, 100]",0.28504846349888724
keeshond_34,18,"[30.688, 0.0, 165.312, 223.104]","[44, 24, 180, 160]",0.5879825963093211
english_cocker_spaniel_74,12,"[45.696, 89.376, 86.912, 93.632]","[71, 80, 79, 106]",0.5369392567539786
wheaten_terrier_7,35,"[55.984, 21.504, 120.96000000000001, 165.76]","[68, 54, 112, 115]",0.6140918285833403
german_shorthaired_75,14,"[40.32, 60.744, 125.888, 125.888]","[47, 82, 138, 101]",0.678471593297756
havanese_89,16,"[37.0, 25.984, 144.704, 165.76]","[55, 56, 130, 110]",0.5724101426012194
miniature_pinscher_50,21,"[0.448, 43.256, 179.648, 169.792]","[53, 72, 132, 118]",0.48251676347226174
basset_hound_62,3,"[86.912, 47.856, 86.912, 138.88]","[77, 85, 108, 110]",0.5852480447971299
japanese_chin_7,17,"[16.79559118236473, 10.773547094188377, 191.2304609218437, 213.2264529058116]","[48, 24, 135, 131]",0.43371746426633107
samoyed_42,29,"[64.512, 57.608000000000004, 94.976, 126.336]","[69, 43, 82, 109]",0.5865192230399582
Persian_77,26,"[4.48, 28.0, 155.904, 167.104]","[49, 21, 127, 125]",0.45662073906997436
basset_hound_78,3,"[32.888, 8.064, 168.448, 204.288]","[56, 17, 128, 121]",0.45007679723625166
basset_hound_79,3,"[23.744, 71.456, 182.336, 94.08]","[119, 73, 105, 101]",0.4090137177876444
samoyed_57,29,"[74.632, 47.04, 99.456, 163.968]","[64, 38, 116, 114]",0.5467483358799656
Egyptian_Mau_47,11,"[37.896, 0.0, 136.64000000000001, 161.728]","[38, 44, 108, 116]",0.5669159494323136
British_Shorthair_62,9,"[5.824, 45.96, 169.344, 139.776]","[28, 65, 156, 121]",0.7171141333906463
american_pit_bull_terrier_93,14,"[50.888, 60.480000000000004, 109.76, 111.552]","[45, 68, 110, 94]",0.7647266688964495
Maine_Coon_83,20,"[37.0, 9.856, 144.256, 213.696]","[40, 20, 151, 143]",0.6269213538481039
english_setter_68,13,"[60.032000000000004, 76.872, 160.832, 60.928000000000004]","[58, 58, 119, 101]",0.485083489844933
american_pit_bull_terrier_56,4,"[57.344, 85.384, 57.792, 97.21600000000001]","[63, 60, 89, 102]",0.37324853172823164
Bengal_75,5,"[81.72800000000001, 43.456, 106.176, 175.168]","[94, 100, 99, 107]",0.5248524583920557
newfoundland_41,22,"[25.536, 64.776, 128.576, 120.96000000000001]","[67, 64, 109, 113]",0.5403078076873258
pug_35,25,"[79.296, 44.856, 84.672, 139.776]","[73, 44, 89, 102]",0.6666358502086337
Bengal_93,5,"[3.136, 61.152, 180.992, 133.952]","[22, 71, 145, 153]",0.6328683441669651
yorkshire_terrier_72,36,"[8.96, 34.24, 176.96, 157.248]","[58, 44, 166, 129]",0.504038524650348
pomeranian_43,23,"[41.44, 24.192, 142.016, 189.056]","[31, 26, 147, 93]",0.4565106782198766
english_setter_97,13,"[61.296, 117.824, 79.744, 64.512]","[47, 89, 97, 86]",0.5107473877760931
yorkshire_terrier_84,36,"[103.488, 28.448, 77.504, 150.528]","[98, 41, 106, 119]",0.6125152087463854
Bengal_63,5,"[0.448, 35.616, 223.552, 160.38400000000001]","[28, 68, 150, 132]",0.5266888034204829
english_setter_91,13,"[62.72, 32.480000000000004, 65.408, 159.936]","[64, 53, 121, 101]",0.3996829186917607
newfoundland_92,22,"[78.4, 35.616, 59.584, 126.784]","[79, 53, 80, 109]",0.6530450651239975
beagle_65,4,"[35.392, 76.424, 124.096, 109.76]","[97, 75, 95, 106]",0.3809007314019519
Maine_Coon_98,26,"[28.896, 2.24, 163.52, 207.872]","[48, 40, 176, 128]",0.48601927276956675
english_cocker_spaniel_36,12,"[43.456, 62.088, 107.52, 105.72800000000001]","[60, 48, 110, 101]",0.5426479468552619
Siamese_57,6,"[66.752, 64.68, 66.752, 109.76]","[63, 45, 84, 111]",0.5775316361673101
Bombay_59,7,"[0.0, 28.0, 224.0, 167.552]","[37, 69, 187, 129]",0.6229424273450421
Birman_50,32,"[49.728, 30.240000000000002, 144.256, 162.17600000000002]","[47, 38, 113, 111]",0.5165145977469421
english_cocker_spaniel_95,12,"[17.272, 0.0, 190.848, 222.656]","[117, 72, 107, 109]",0.22458385469713055
leonberger_90,19,"[39.896, 75.264, 140.224, 148.736]","[59, 71, 106, 101]",0.4812207607080262
english_cocker_spaniel_192,12,"[32.480000000000004, 33.6, 153.216, 183.68]","[41, 49, 134, 110]",0.5237589927926669
Abyssinian_68,0,"[37.896, 11.648, 137.088, 211.904]","[47, 36, 158, 138]",0.532114658481751
german_shorthaired_197,14,"[41.928, 70.336, 103.04, 124.096]","[38, 88, 108, 100]",0.7757370272677829
Ragdoll_24,6,"[42.112, 37.0, 181.888, 147.84]","[39, 39, 160, 146]",0.8359785597076133
British_Shorthair_276,27,"[40.04526748971193, 11.061728395061728, 151.1769547325103, 207.40740740740742]","[34, 0, 133, 152]",0.5312829438672012
Egyptian_Mau_5,11,"[10.95111111111111, 30.95111111111111, 163.2711111111111, 158.29333333333332]","[42, 65, 138, 108]",0.539504572195744
american_bulldog_59,1,"[21.952, 29.344, 140.672, 133.504]","[45, 77, 137, 108]",0.4300866602392321
american_pit_bull_terrier_62,2,"[75.264, 75.52799999999999, 148.288, 110.208]","[67, 86, 102, 104]",0.531134465395842
american_bulldog_207,1,"[43.904, 64.328, 104.83200000000001, 103.04]","[51, 52, 110, 119]",0.7286442536554121
Ragdoll_64,26,"[1.344, 66.12, 220.416, 94.976]","[74, 58, 113, 99]",0.4699587536069429
Ragdoll_58,26,"[0.0, 56.712, 221.312, 119.168]","[63, 47, 127, 109]",0.45675727970949154
newfoundland_1,22,"[37.896, 1.344, 147.392, 222.656]","[26, 51, 167, 173]",0.7041946541014025
Maine_Coon_272,20,"[32.85333333333333, 23.893333333333334, 155.68, 200.10666666666668]","[29, 29, 103, 133]",0.41643661317399777
Bengal_35,5,"[69.44, 49.504000000000005, 129.472, 124.096]","[62, 64, 127, 107]",0.7586367605850198
german_shorthaired_43,14,"[56.0, 60.456, 100.352, 146.496]","[54, 78, 124, 112]",0.6478150289781544
english_cocker_spaniel_63,13,"[31.808, 49.448, 188.608, 115.136]","[54, 61, 141, 104]",0.6707629257873556
pug_198,25,"[37.333333333333336, 32.480000000000004, 126.18666666666667, 163.52]","[52, 66, 131, 105]",0.5163089596765417
yorkshire_terrier_83,36,"[41.928, 172.928, 144.256, 51.072]","[45, 26, 125, 115]",0.0
american_bulldog_32,1,"[44.576, 0.0, 123.2, 198.912]","[59, 40, 120, 129]",0.5406558803843794
english_cocker_spaniel_92,22,"[76.832, 57.344, 90.496, 138.43200000000002]","[47, 60, 127, 127]",0.6696162401055947
american_bulldog_63,1,"[68.096, 63.84, 92.288, 67.648]","[58, 54, 122, 102]",0.5016954856959178
great_pyrenees_48,15,"[45.744, 28.672, 119.616, 191.296]","[62, 0, 106, 127]",0.3881909997151779
Ragdoll_59,26,"[0.448, 37.0, 180.992, 148.736]","[59, 42, 140, 135]",0.5643238876764098
english_cocker_spaniel_82,12,"[23.448, 0.0, 173.376, 207.872]","[26, 44, 198, 113]",0.4935480924494651
chihuahua_56,10,"[46.856, 34.944, 86.912, 169.792]","[46, 28, 114, 117]",0.5162063194097141
leonberger_89,19,"[40.344, 67.648, 125.888, 156.352]","[53, 70, 127, 106]",0.5677065027806435
shiba_inu_24,31,"[36.336, 25.536, 161.728, 168.448]","[0, 16, 127, 105]",0.27112908634305916
Persian_43,23,"[0.0, 49.448, 222.656, 125.44]","[65, 54, 130, 106]",0.49337685185456764
chihuahua_198,10,"[2.986666666666667, 39.946666666666665, 161.28, 156.8]","[27, 43, 134, 113]",0.5987653617994817
Bengal_90,5,"[0.0, 44.168, 203.84, 139.776]","[43, 43, 110, 113]",0.4298161965747039
newfoundland_70,22,"[32.704, 28.0, 191.296, 168.0]","[34, 31, 190, 134]",0.7922153053258774
Russian_Blue_43,27,"[30.912, 53.088, 160.38400000000001, 116.928]","[29, 67, 97, 88]",0.4422315197446195
miniature_pinscher_3,21,"[35.84, 28.0, 188.16, 167.552]","[35, 33, 122, 105]",0.40240034128437796
scottish_terrier_53,30,"[86.464, 57.120000000000005, 97.21600000000001, 138.43200000000002]","[90, 65, 100, 107]",0.7091925757086464
great_pyrenees_35,15,"[7.168, 24.688, 216.832, 172.48]","[57, 0, 125, 131]",0.32824354238024134
english_setter_84,13,"[73.736, 51.072, 86.016, 164.416]","[72, 63, 111, 112]",0.5686801922849901
Abyssinian_219,0,"[48.44, 4.48, 128.42666666666668, 209.81333333333333]","[56, 43, 128, 115]",0.5006009692686733
great_pyrenees_59,15,"[39.872, 48.647999999999996, 161.728, 137.088]","[42, 47, 139, 115]",0.7033883847967746
american_pit_bull_terrier_68,12,"[55.552, 38.792, 132.16, 145.6]","[64, 98, 108, 89]",0.47788667988789274
Siamese_95,10,"[84.224, 87.136, 130.368, 94.08]","[62, 67, 100, 98]",0.37828244206542533
samoyed_79,29,"[18.816, 56.64, 181.888, 102.592]","[90, 42, 107, 110]",0.5044571285386443
german_shorthaired_196,14,"[60.928000000000004, 63.432, 135.296, 122.304]","[75, 94, 108, 99]",0.5716379316915187
staffordshire_bull_terrier_68,34,"[0.0, 47.304, 166.656, 134.848]","[26, 39, 139, 126]",0.6924031268241637
miniature_pinscher_43,0,"[79.744, 74.592, 53.312, 92.288]","[57, 60, 97, 94]",0.43177427037296023
shiba_inu_87,31,"[70.56, 24.64, 97.664, 183.232]","[61, 23, 95, 106]",0.4680918400298524
chihuahua_36,10,"[0.0, 38.0, 212.8, 148.288]","[66, 53, 135, 109]",0.46631848895544853
shiba_inu_209,31,"[0.448, 28.896, 221.76, 166.208]","[37, 54, 152, 108]",0.44538153413779136
newfoundland_73,22,"[54.656, 51.744, 168.448, 143.808]","[38, 52, 156, 139]",0.729814900983537
staffordshire_bull_terrier_52,8,"[0.0, 37.0, 108.416, 149.184]","[27, 45, 95, 104]",0.48145923594430595
american_pit_bull_terrier_98,34,"[79.112, 30.016000000000002, 74.816, 168.448]","[58, 0, 122, 150]",0.409412159042305
British_Shorthair_39,9,"[0.0, 15.824, 178.752, 198.016]","[24, 33, 136, 143]",0.5494444018208787
american_bulldog_2,1,"[64.96000000000001, 41.928, 104.83200000000001, 143.808]","[36, 46, 102, 104]",0.4199669104713344
Persian_52,23,"[6.272, 28.0, 217.728, 165.312]","[0, 42, 202, 117]",0.6235263935524166
Siamese_98,32,"[6.0, 0.0, 211.008, 224.0]","[80, 69, 128, 112]",0.3033060357901122
Bombay_213,7,"[17.946666666666665, 0.7466666666666667, 195.62666666666667, 223.25333333333333]","[28, 84, 167, 140]",0.5353262009314947
Bombay_75,7,"[15.318518518518518, 1.6592592592592592, 189.98518518518517, 222.34074074074073]","[86, 17, 120, 127]",0.357940340179919
saint_bernard_85,28,"[37.0, 75.264, 30.464000000000002, 76.608]","[61, 43, 123, 123]",0.029184701753790402
Sphynx_8,33,"[10.752, 45.088, 204.73600000000002, 135.296]","[36, 43, 124, 109]",0.47416387613748684
Russian_Blue_54,27,"[6.72, 38.792, 188.608, 132.16]","[95, 46, 129, 112]",0.39934810187850606
pomeranian_81,24,"[7.6160000000000005, 5.376, 213.696, 215.488]","[41, 49, 154, 121]",0.4046565809537508
Bengal_91,5,"[0.0, 55.368, 186.816, 129.92000000000002]","[66, 85, 125, 139]",0.41031160877710887
english_cocker_spaniel_21,12,"[4.032, 45.92, 170.68800000000002, 127.232]","[46, 51, 127, 118]",0.6900592543355369
keeshond_50,18,"[35.336, 19.712, 146.94400000000002, 192.64000000000001]","[76, 20, 116, 111]",0.4014494939248408
Ragdoll_63,26,"[0.0, 37.0, 224.0, 134.4]","[34, 56, 119, 124]",0.44115133798066103
havanese_194,16,"[0.896, 10.304, 220.416, 213.696]","[41, 46, 160, 108]",0.3668632662452924
newfoundland_25,22,"[37.0, 45.696, 139.776, 178.304]","[59, 50, 120, 132]",0.6165258626397646
Bengal_8,0,"[112.44800000000001, 37.0, 97.21600000000001, 147.84]","[92, 40, 96, 104]",0.4762352511837221
english_setter_64,13,"[73.92, 60.744, 103.488, 76.16]","[97, 56, 92, 92]",0.5991008996012904
scottish_terrier_84,30,"[32.120000000000005, 0.0, 186.816, 224.0]","[103, 35, 121, 114]",0.31153778703038465
British_Shorthair_258,0,"[55.25333333333334, 36.96, 120.96000000000001, 115.73333333333333]","[73, 33, 90, 119]",0.7212285963627608
Persian_78,26,"[4.48, 31.48, 212.352, 163.52]","[29, 89, 195, 118]",0.5263959087493734
american_bulldog_33,1,"[78.21600000000001, 18.368000000000002, 94.08, 159.936]","[68, 25, 102, 118]",0.6664000831372023
saint_bernard_80,28,"[116.032, 76.872, 99.904, 104.384]","[97, 62, 82, 94]",0.3787889441104922
newfoundland_3,22,"[37.448, 41.216, 148.288, 182.784]","[69, 64, 125, 107]",0.44627485448797105
Russian_Blue_95,9,"[35.44, 29.568, 164.416, 194.43200000000002]","[60, 33, 127, 126]",0.5005672640199615
wheaten_terrier_38,12,"[112.88, 81.536, 36.736000000000004, 71.232]","[101, 82, 79, 97]",0.3385049276916366
leonberger_67,19,"[77.27199999999999, 72.128, 63.168, 107.968]","[75, 80, 98, 100]",0.6130837818555727
Birman_30,6,"[22.0, 40.32, 154.56, 183.68]","[63, 37, 117, 119]",0.45025496333282616
Siamese_40,32,"[40.136, 16.576, 145.15200000000002, 206.976]","[56, 31, 131, 122]",0.5213941939033286
keeshond_65,18,"[69.44, 38.896, 154.56, 147.392]","[72, 53, 152, 111]",0.7406201875490516
boxer_6,8,"[52.864000000000004, 44.616, 92.288, 126.784]","[42, 39, 124, 104]",0.5851436980723669
pomeranian_44,24,"[42.56, 31.584, 181.44, 164.416]","[64, 59, 130, 115]",0.5011457794844651
Maine_Coon_6,20,"[60.621818181818185, 16.290909090909093, 105.07636363636364, 193.8618181818182]","[57, 0, 91, 99]",0.3262397969465417
Siamese_231,6,"[40.32, 33.973333333333336, 180.69333333333333, 160.53333333333333]","[83, 96, 111, 93]",0.3558758965098629
miniature_pinscher_2,21,"[8.96, 39.480000000000004, 194.43200000000002, 146.496]","[103, 39, 105, 116]",0.3989951659921068
yorkshire_terrier_20,36,"[26.432000000000002, 28.896, 197.568, 167.104]","[54, 90, 170, 107]",0.5430261909759868
japanese_chin_45,17,"[62.904, 37.184, 94.528, 169.792]","[65, 58, 113, 104]",0.5284973369859356
shiba_inu_48,31,"[69.664, 29.568, 68.992, 157.696]","[57, 27, 109, 108]",0.47301730696280037
yorkshire_terrier_52,36,"[10.752, 40.096000000000004, 203.392, 128.12800000000001]","[90, 51, 113, 108]",0.46830013716616914
Abyssinian_79,0,"[44.24, 40.88, 179.76000000000002, 155.12]","[72, 75, 105, 109]",0.4104449735628249
boxer_199,8,"[46.592, 28.0, 175.616, 137.088]","[44, 29, 164, 131]",0.8660646811712721
miniature_pinscher_192,21,"[47.04, 29.493333333333332, 176.96, 164.26666666666668]","[81, 42, 107, 102]",0.37545629946454984
yorkshire_terrier_80,36,"[12.992, 42.336, 168.0, 123.648]","[98, 43, 98, 104]",0.38646393324239753
Maine_Coon_60,20,"[0.0, 40.096000000000004, 177.856, 151.424]","[70, 30, 126, 116]",0.37916261301761905
Birman_38,26,"[41.216, 28.896, 182.784, 158.144]","[69, 31, 105, 93]",0.3378168835700002
