index,pred_class,true_bbox,cam_bboxes,efficientnet_iou
wheaten_terrier_73,35,"[27.328, 37.0, 134.4, 95.424]","[78, 43, 99, 87]",0.5146613209924317
havanese_90,16,"[40.768, 57.608000000000004, 140.224, 113.792]","[56, 59, 127, 98]",0.7583173198821637
Persian_65,23,"[0.0, 29.344, 224.0, 165.76]","[40, 58, 140, 108]",0.40721525096525096
shiba_inu_82,31,"[62.496, 0.0, 123.648, 220.416]","[60, 0, 99, 113]",0.39602462064025584
havanese_62,16,"[11.648, 81.312, 206.976, 99.008]","[27, 94, 131, 82]",0.5241974099829743
yorkshire_terrier_55,36,"[46.144, 38.0, 177.856, 148.288]","[42, 40, 143, 125]",0.6454357336169105
British_Shorthair_275,9,"[24.26666666666667, 39.16, 174.16, 151.01333333333335]","[28, 42, 133, 103]",0.5208649761837572
leonberger_82,19,"[0.0, 38.0, 189.504, 148.736]","[61, 43, 128, 122]",0.554032601676063
newfoundland_55,12,"[70.784, 69.256, 74.816, 107.072]","[52, 74, 104, 89]",0.6276939176682003
Siamese_42,32,"[0.0, 28.0, 157.696, 167.552]","[30, 38, 135, 123]",0.5748983000718111
american_bulldog_224,1,"[0.0, 42.824, 224.0, 142.464]","[34, 47, 165, 112]",0.579093665768194
english_cocker_spaniel_47,12,"[63.879999999999995, 16.128, 109.312, 123.648]","[78, 0, 109, 111]",0.5445592831863125
Ragdoll_258,26,"[0.56, 38.04, 219.52, 147.84]","[71, 51, 126, 106]",0.41153839782666307
german_shorthaired_71,14,"[5.824, 47.992000000000004, 180.992, 139.776]","[38, 55, 129, 132]",0.6730877000695554
Maine_Coon_44,31,"[77.952, 52.68, 70.784, 107.968]","[89, 53, 79, 74]",0.4874825572788077
pomeranian_5,24,"[48.384, 46.856, 175.616, 139.328]","[46, 52, 131, 97]",0.5051019295291512
leonberger_93,19,"[87.808, 48.16, 89.60000000000001, 120.06400000000001]","[67, 35, 92, 100]",0.4487930514896664
saint_bernard_44,28,"[50.400000000000006, 22.400000000000002, 104.384, 195.328]","[66, 0, 100, 108]",0.3221774357297409
keeshond_54,18,"[54.6, 43.06666666666666, 91.0, 97.53333333333333]","[52, 41, 107, 91]",0.7693194925028837
shiba_inu_85,31,"[13.44, 55.056, 118.72, 108.864]","[46, 38, 111, 94]",0.3962913997886132
Abyssinian_67,0,"[14.688524590163935, 30.896174863387976, 197.6830601092896, 156.6775956284153]","[0, 29, 112, 114]",0.33227183238892616
staffordshire_bull_terrier_99,4,"[97.03200000000001, 108.864, 55.104, 113.792]","[79, 88, 97, 87]",0.3293579948789873
British_Shorthair_92,27,"[0.448, 37.0, 223.104, 148.736]","[66, 47, 135, 112]",0.45564681272421875
yorkshire_terrier_36,36,"[21.504, 28.0, 168.89600000000002, 168.0]","[49, 44, 141, 127]",0.6310941982893952
Bombay_57,7,"[43.46268656716418, 49.97014925373134, 138.7462686567164, 126.62686567164178]","[74, 48, 117, 100]",0.5684335609821131
Birman_60,6,"[42.56, 65.224, 162.624, 120.512]","[49, 63, 119, 92]",0.537856912186738
havanese_92,16,"[23.296, 23.744, 177.856, 191.296]","[33, 33, 129, 101]",0.3829452388306121
american_bulldog_72,1,"[78.664, 39.424, 67.648, 155.904]","[64, 22, 102, 108]",0.39696551776296
Persian_8,23,"[0.0, 38.0, 224.0, 138.43200000000002]","[0, 62, 167, 108]",0.5816419407568852
yorkshire_terrier_1,36,"[0.0, 40.584, 132.16, 145.6]","[0, 70, 131, 98]",0.6671691655801826
Russian_Blue_239,7,"[66.86666666666667, 48.53333333333334, 105.28, 153.81333333333333]","[56, 36, 102, 87]",0.37122524814518293
samoyed_4,29,"[54.616, 7.6160000000000005, 116.928, 209.66400000000002]","[62, 0, 101, 116]",0.4329391750522954
samoyed_23,29,"[43.904, 55.775999999999996, 126.784, 139.776]","[53, 66, 99, 89]",0.4971965926473198
Russian_Blue_220,27,"[54.50666666666667, 37.0, 136.64000000000001, 127.68]","[80, 54, 106, 103]",0.625809804076937
British_Shorthair_27,9,"[50.848, 53.76, 90.048, 143.36]","[59, 55, 95, 115]",0.6532937273369498
great_pyrenees_97,15,"[0.0, 39.688, 223.104, 146.94400000000002]","[35, 54, 154, 104]",0.4885340578341239
chihuahua_96,10,"[30.688, 0.0, 161.728, 224.0]","[65, 60, 114, 101]",0.31782861170784105
beagle_203,4,"[6.72, 71.944, 195.328, 93.632]","[58, 72, 139, 89]",0.676419320046288
havanese_31,16,"[19.712, 38.344, 203.84, 146.94400000000002]","[33, 57, 149, 98]",0.48749602150897875
keeshond_68,18,"[8.512, 31.584, 167.552, 163.52]","[46, 54, 122, 128]",0.5699664672842985
British_Shorthair_71,9,"[40.768, 42.824, 161.28, 142.464]","[80, 47, 123, 116]",0.6132261491392651
havanese_68,16,"[44.800000000000004, 31.584, 176.064, 163.52]","[64, 40, 141, 122]",0.5974994371376073
Birman_2,6,"[1.344, 56.263999999999996, 209.216, 129.024]","[34, 45, 107, 90]",0.2987592542305573
Abyssinian_202,0,"[80.64, 38.45333333333333, 96.32000000000001, 144.85333333333335]","[67, 41, 93, 98]",0.5086849059377339
Birman_25,6,"[30.016000000000002, 37.448, 193.536, 148.736]","[64, 43, 127, 104]",0.4588378136981031
Bengal_71,5,"[39.872, 32.480000000000004, 184.12800000000001, 150.08]","[58, 62, 110, 100]",0.3980613653021945
american_pit_bull_terrier_193,2,"[36.21333333333333, 6.720000000000001, 158.29333333333335, 217.28]","[66, 16, 124, 118]",0.42542334235775614
Abyssinian_206,0,"[2.986666666666667, 13.973333333333333, 218.02666666666667, 200.10666666666668]","[37, 56, 144, 147]",0.48518643937845013
scottish_terrier_22,30,"[56.088, 39.424, 117.376, 158.144]","[66, 55, 118, 120]",0.6504221799841529
Abyssinian_69,0,"[62.536, 25.984, 93.184, 169.792]","[64, 39, 101, 115]",0.6245330668264814
newfoundland_68,22,"[45.168, 44.800000000000004, 99.456, 121.408]","[41, 49, 115, 83]",0.6176510310175581
saint_bernard_34,19,"[43.272, 50.624, 133.504, 137.088]","[57, 67, 121, 100]",0.6501016256646546
shiba_inu_98,31,"[104.384, 57.120000000000005, 86.464, 137.984]","[103, 73, 121, 100]",0.5620294002196967
Russian_Blue_75,27,"[6.272, 61.848, 125.44, 120.96000000000001]","[43, 68, 101, 90]",0.49044844033061585
beagle_29,4,"[65.408, 38.448, 130.816, 146.496]","[66, 69, 104, 87]",0.47213474273710987
samoyed_19,29,"[48.832, 62.944, 112.0, 133.056]","[62, 53, 101, 106]",0.5891086491660755
german_shorthaired_93,14,"[86.464, 53.128, 48.832, 128.12800000000001]","[68, 41, 94, 112]",0.40955934227602925
keeshond_4,18,"[22.400000000000002, 36.448, 201.6, 149.632]","[57, 63, 118, 105]",0.410729879526661
pug_81,25,"[70.784, 49.472, 64.96000000000001, 112.0]","[49, 46, 108, 86]",0.478555531713261
american_pit_bull_terrier_41,2,"[26.88, 13.032, 131.712, 199.36]","[46, 55, 117, 102]",0.4300024061357251
Ragdoll_5,26,"[61.64, 34.09777777777778, 123.69777777777777, 189.9022222222222]","[62, 42, 110, 118]",0.5525642050069697
scottish_terrier_80,30,"[0.0, 44.128, 175.168, 147.84]","[57, 61, 125, 104]",0.4618823376374971
Persian_62,23,"[30.464000000000002, 41.512, 178.752, 148.736]","[87, 48, 137, 111]",0.4805878192969054
havanese_9,16,"[38.344, 21.504, 145.6, 189.504]","[54, 34, 132, 90]",0.4210330408419935
beagle_38,4,"[30.912, 35.064, 192.192, 161.28]","[42, 37, 102, 103]",0.3389390247649176
keeshond_34,18,"[30.688, 0.0, 165.312, 223.104]","[73, 24, 130, 152]",0.4927031593949814
english_cocker_spaniel_74,12,"[45.696, 89.376, 86.912, 93.632]","[70, 67, 90, 92]",0.3614826107148028
wheaten_terrier_7,35,"[55.984, 21.504, 120.96000000000001, 165.76]","[40, 28, 118, 105]",0.49297495229524047
german_shorthaired_75,14,"[40.32, 60.744, 125.888, 125.888]","[55, 63, 115, 117]",0.798660276906491
havanese_89,16,"[37.0, 25.984, 144.704, 165.76]","[57, 35, 119, 102]",0.5060423440357651
miniature_pinscher_50,21,"[0.448, 43.256, 179.648, 169.792]","[44, 64, 124, 111]",0.45123736382215
basset_hound_62,3,"[86.912, 47.856, 86.912, 138.88]","[81, 75, 103, 96]",0.6128301727853162
japanese_chin_7,17,"[16.79559118236473, 10.773547094188377, 191.2304609218437, 213.2264529058116]","[58, 25, 114, 113]",0.3159258340219891
samoyed_42,29,"[64.512, 57.608000000000004, 94.976, 126.336]","[61, 51, 88, 100]",0.6112696139801425
Persian_77,26,"[4.48, 28.0, 155.904, 167.104]","[64, 38, 100, 92]",0.33607644729141856
basset_hound_78,3,"[32.888, 8.064, 168.448, 204.288]","[30, 0, 139, 135]",0.4812759151908484
basset_hound_79,3,"[23.744, 71.456, 182.336, 94.08]","[124, 62, 100, 88]",0.33048645077690636
samoyed_57,29,"[74.632, 47.04, 99.456, 163.968]","[70, 45, 104, 110]",0.6303099348642414
Egyptian_Mau_47,11,"[37.896, 0.0, 136.64000000000001, 161.728]","[43, 26, 113, 100]",0.5113466018985587
British_Shorthair_62,9,"[5.824, 45.96, 169.344, 139.776]","[38, 68, 143, 108]",0.6096334746732953
american_pit_bull_terrier_93,14,"[50.888, 60.480000000000004, 109.76, 111.552]","[47, 56, 90, 86]",0.5414839219719275
Maine_Coon_83,20,"[37.0, 9.856, 144.256, 213.696]","[47, 26, 117, 133]",0.50478590995463
english_setter_68,14,"[60.032000000000004, 76.872, 160.832, 60.928000000000004]","[49, 55, 115, 86]",0.4743352597089495
american_pit_bull_terrier_56,8,"[57.344, 85.384, 57.792, 97.21600000000001]","[36, 69, 96, 93]",0.43759304448146696
Bengal_75,5,"[81.72800000000001, 43.456, 106.176, 175.168]","[90, 70, 92, 118]",0.5836986693411541
newfoundland_41,22,"[25.536, 64.776, 128.576, 120.96000000000001]","[44, 67, 118, 104]",0.6994267680644985
pug_35,19,"[79.296, 44.856, 84.672, 139.776]","[61, 31, 85, 113]",0.4460366350622428
Bengal_93,5,"[3.136, 61.152, 180.992, 133.952]","[42, 85, 117, 98]",0.4729370695221697
yorkshire_terrier_72,36,"[8.96, 34.24, 176.96, 157.248]","[55, 56, 131, 110]",0.5173698547314315
pomeranian_43,29,"[41.44, 24.192, 142.016, 189.056]","[38, 42, 103, 100]",0.36612394582898705
english_setter_97,13,"[61.296, 117.824, 79.744, 64.512]","[54, 91, 90, 77]",0.4956188371081517
yorkshire_terrier_84,36,"[103.488, 28.448, 77.504, 150.528]","[91, 30, 98, 123]",0.6719275254215583
Bengal_63,5,"[0.448, 35.616, 223.552, 160.38400000000001]","[36, 70, 126, 117]",0.4111656323420984
english_setter_91,13,"[62.72, 32.480000000000004, 65.408, 159.936]","[77, 41, 122, 98]",0.2878539418919682
newfoundland_92,22,"[78.4, 35.616, 59.584, 126.784]","[66, 57, 97, 100]",0.5274835233071004
beagle_65,4,"[35.392, 76.424, 124.096, 109.76]","[59, 72, 113, 103]",0.6451516685983634
Maine_Coon_98,23,"[28.896, 2.24, 163.52, 207.872]","[45, 38, 142, 130]",0.5430812684367559
english_cocker_spaniel_36,12,"[43.456, 62.088, 107.52, 105.72800000000001]","[39, 56, 124, 90]",0.6680325654843852
Siamese_57,6,"[66.752, 64.68, 66.752, 109.76]","[60, 55, 98, 95]",0.5205248699883427
Bombay_59,7,"[0.0, 28.0, 224.0, 167.552]","[40, 47, 184, 120]",0.5883035032194696
Birman_50,6,"[49.728, 30.240000000000002, 144.256, 162.17600000000002]","[37, 44, 137, 108]",0.541851232258415
english_cocker_spaniel_95,12,"[17.272, 0.0, 190.848, 222.656]","[33, 54, 191, 129]",0.5071728717788743
leonberger_90,19,"[39.896, 75.264, 140.224, 148.736]","[65, 81, 105, 114]",0.5739257377524704
english_cocker_spaniel_192,12,"[32.480000000000004, 33.6, 153.216, 183.68]","[41, 27, 112, 127]",0.4668942504687557
Abyssinian_68,0,"[37.896, 11.648, 137.088, 211.904]","[62, 39, 120, 136]",0.5121314560909375
german_shorthaired_197,14,"[41.928, 70.336, 103.04, 124.096]","[46, 65, 101, 111]",0.7723021307148042
Ragdoll_24,6,"[42.112, 37.0, 181.888, 147.84]","[58, 42, 146, 118]",0.6406765992335133
British_Shorthair_276,9,"[40.04526748971193, 11.061728395061728, 151.1769547325103, 207.40740740740742]","[44, 34, 116, 104]",0.3847525199104031
Egyptian_Mau_5,11,"[10.95111111111111, 30.95111111111111, 163.2711111111111, 158.29333333333332]","[36, 65, 126, 86]",0.41927312317155346
american_bulldog_59,1,"[21.952, 29.344, 140.672, 133.504]","[33, 50, 124, 111]",0.7328966284393466
american_pit_bull_terrier_62,1,"[75.264, 75.52799999999999, 148.288, 110.208]","[65, 63, 113, 108]",0.5234471393913681
american_bulldog_207,1,"[43.904, 64.328, 104.83200000000001, 103.04]","[58, 57, 101, 89]",0.5985793056174769
Ragdoll_64,26,"[1.344, 66.12, 220.416, 94.976]","[75, 67, 123, 88]",0.5170479158644591
Ragdoll_58,26,"[0.0, 56.712, 221.312, 119.168]","[96, 61, 128, 91]",0.42841039177452056
newfoundland_1,22,"[37.896, 1.344, 147.392, 222.656]","[38, 56, 143, 127]",0.5533901742600008
Maine_Coon_272,20,"[32.85333333333333, 23.893333333333334, 155.68, 200.10666666666668]","[36, 33, 91, 117]",0.34176916196254076
Bengal_35,5,"[69.44, 49.504000000000005, 129.472, 124.096]","[68, 67, 103, 90]",0.5643421514785671
german_shorthaired_43,14,"[56.0, 60.456, 100.352, 146.496]","[60, 56, 109, 109]",0.6101481721095147
english_cocker_spaniel_63,12,"[31.808, 49.448, 188.608, 115.136]","[94, 81, 114, 85]",0.4355523295540511
pug_198,25,"[37.333333333333336, 32.480000000000004, 126.18666666666667, 163.52]","[62, 59, 112, 97]",0.4548344296209556
yorkshire_terrier_83,36,"[41.928, 172.928, 144.256, 51.072]","[41, 39, 126, 116]",0.0
american_bulldog_32,8,"[44.576, 0.0, 123.2, 198.912]","[61, 37, 97, 105]",0.41561320858195855
english_cocker_spaniel_92,12,"[76.832, 57.344, 90.496, 138.43200000000002]","[71, 60, 117, 112]",0.654075784902506
american_bulldog_63,1,"[68.096, 63.84, 92.288, 67.648]","[44, 48, 129, 88]",0.5499558336856942
great_pyrenees_48,15,"[45.744, 28.672, 119.616, 191.296]","[62, 26, 124, 120]",0.4730642885244394
Ragdoll_59,26,"[0.448, 37.0, 180.992, 148.736]","[70, 59, 122, 102]",0.40600138151681053
english_cocker_spaniel_82,12,"[23.448, 0.0, 173.376, 207.872]","[42, 31, 159, 124]",0.5251452511203779
chihuahua_56,10,"[46.856, 34.944, 86.912, 169.792]","[39, 31, 108, 94]",0.45819810869490735
leonberger_89,19,"[40.344, 67.648, 125.888, 156.352]","[53, 70, 112, 117]",0.6657575642805429
shiba_inu_24,31,"[36.336, 25.536, 161.728, 168.448]","[0, 20, 128, 93]",0.25754705024538943
Persian_43,23,"[0.0, 49.448, 222.656, 125.44]","[66, 44, 122, 94]",0.37781031001496646
chihuahua_198,10,"[2.986666666666667, 39.946666666666665, 161.28, 156.8]","[50, 48, 109, 104]",0.44826338273404603
Bengal_90,5,"[0.0, 44.168, 203.84, 139.776]","[50, 47, 124, 99]",0.4308586943864612
newfoundland_70,22,"[32.704, 28.0, 191.296, 168.0]","[40, 38, 165, 125]",0.6417690758973378
Russian_Blue_43,27,"[30.912, 53.088, 160.38400000000001, 116.928]","[27, 69, 112, 87]",0.49249983013476356
miniature_pinscher_3,21,"[35.84, 28.0, 188.16, 167.552]","[35, 40, 123, 101]",0.3903069939241511
scottish_terrier_53,30,"[86.464, 57.120000000000005, 97.21600000000001, 138.43200000000002]","[82, 68, 102, 106]",0.7379135639029919
great_pyrenees_35,15,"[7.168, 24.688, 216.832, 172.48]","[63, 0, 131, 146]",0.39110452651033956
english_setter_84,13,"[73.736, 51.072, 86.016, 164.416]","[84, 45, 90, 130]",0.5705265733144448
Abyssinian_219,0,"[48.44, 4.48, 128.42666666666668, 209.81333333333333]","[65, 38, 106, 122]",0.47992945160767275
great_pyrenees_59,15,"[39.872, 48.647999999999996, 161.728, 137.088]","[44, 40, 153, 105]",0.6274702342374934
american_pit_bull_terrier_68,2,"[55.552, 38.792, 132.16, 145.6]","[70, 35, 115, 94]",0.5271682259935881
Siamese_95,32,"[84.224, 87.136, 130.368, 94.08]","[58, 66, 98, 86]",0.29030235687839673
samoyed_79,29,"[18.816, 56.64, 181.888, 102.592]","[90, 39, 101, 90]",0.3575187362132734
german_shorthaired_196,14,"[60.928000000000004, 63.432, 135.296, 122.304]","[67, 75, 116, 110]",0.7711254849803978
staffordshire_bull_terrier_68,34,"[0.0, 47.304, 166.656, 134.848]","[0, 44, 153, 116]",0.7503669819970248
miniature_pinscher_43,33,"[79.744, 74.592, 53.312, 92.288]","[66, 63, 94, 84]",0.4310275968049173
shiba_inu_87,31,"[70.56, 24.64, 97.664, 183.232]","[54, 22, 101, 119]",0.4891019787691874
chihuahua_36,10,"[0.0, 38.0, 212.8, 148.288]","[73, 49, 116, 101]",0.3712801506355443
shiba_inu_209,31,"[0.448, 28.896, 221.76, 166.208]","[49, 34, 175, 99]",0.46300177237018586
newfoundland_73,22,"[54.656, 51.744, 168.448, 143.808]","[61, 58, 128, 117]",0.6182255164941299
staffordshire_bull_terrier_52,8,"[0.0, 37.0, 108.416, 149.184]","[0, 34, 105, 102]",0.6304228592276301
american_pit_bull_terrier_98,34,"[79.112, 30.016000000000002, 74.816, 168.448]","[61, 20, 123, 134]",0.4682803541263232
British_Shorthair_39,9,"[0.0, 15.824, 178.752, 198.016]","[30, 41, 119, 131]",0.44042003187914847
american_bulldog_2,1,"[64.96000000000001, 41.928, 104.83200000000001, 143.808]","[55, 35, 109, 91]",0.4995438131983939
Persian_52,23,"[6.272, 28.0, 217.728, 165.312]","[42, 53, 142, 102]",0.40241100831580245
Siamese_98,32,"[6.0, 0.0, 211.008, 224.0]","[40, 37, 147, 127]",0.39497910031847133
Bombay_213,7,"[17.946666666666665, 0.7466666666666667, 195.62666666666667, 223.25333333333333]","[27, 64, 140, 160]",0.512887378137959
Bombay_75,7,"[15.318518518518518, 1.6592592592592592, 189.98518518518517, 222.34074074074073]","[100, 23, 106, 127]",0.3159369102196528
saint_bernard_85,28,"[37.0, 75.264, 30.464000000000002, 76.608]","[64, 39, 109, 114]",0.0183084376769647
Sphynx_8,33,"[10.752, 45.088, 204.73600000000002, 135.296]","[42, 46, 115, 91]",0.37779835417835456
Russian_Blue_54,27,"[6.72, 38.792, 188.608, 132.16]","[66, 54, 127, 99]",0.5044042947808376
pomeranian_81,24,"[7.6160000000000005, 5.376, 213.696, 215.488]","[41, 44, 156, 129]",0.4370134718854396
Bengal_91,5,"[0.0, 55.368, 186.816, 129.92000000000002]","[33, 72, 151, 115]",0.6973801210945447
english_cocker_spaniel_21,12,"[4.032, 45.92, 170.68800000000002, 127.232]","[42, 50, 138, 103]",0.6140907069988286
keeshond_50,18,"[35.336, 19.712, 146.94400000000002, 192.64000000000001]","[70, 25, 120, 136]",0.52014748255987
Ragdoll_63,26,"[0.0, 37.0, 224.0, 134.4]","[31, 56, 122, 105]",0.42550223214285704
havanese_194,16,"[0.896, 10.304, 220.416, 213.696]","[40, 35, 156, 112]",0.370939524759129
newfoundland_25,22,"[37.0, 45.696, 139.776, 178.304]","[52, 62, 132, 139]",0.6689561958395333
Bengal_8,31,"[112.44800000000001, 37.0, 97.21600000000001, 147.84]","[108, 49, 94, 107]",0.6453285625260713
english_setter_64,13,"[73.92, 60.744, 103.488, 76.16]","[69, 44, 106, 80]",0.6414616704690705
scottish_terrier_84,30,"[32.120000000000005, 0.0, 186.816, 224.0]","[98, 35, 102, 114]",0.27787081559242405
British_Shorthair_258,7,"[55.25333333333334, 36.96, 120.96000000000001, 115.73333333333333]","[77, 42, 105, 104]",0.7066807126638984
Persian_78,23,"[4.48, 31.48, 212.352, 163.52]","[45, 55, 154, 112]",0.49671984278365405
american_bulldog_33,1,"[78.21600000000001, 18.368000000000002, 94.08, 159.936]","[69, 0, 105, 121]",0.5335727794878422
saint_bernard_80,28,"[116.032, 76.872, 99.904, 104.384]","[96, 55, 94, 93]",0.37825340397385027
newfoundland_3,22,"[37.448, 41.216, 148.288, 182.784]","[44, 54, 134, 100]",0.4943796816309605
Russian_Blue_95,9,"[35.44, 29.568, 164.416, 194.43200000000002]","[51, 61, 113, 129]",0.4559910640931745
wheaten_terrier_38,35,"[112.88, 81.536, 36.736000000000004, 71.232]","[98, 64, 76, 76]",0.34390999884073203
leonberger_67,19,"[77.27199999999999, 72.128, 63.168, 107.968]","[70, 63, 91, 94]",0.5354272424075469
Birman_30,26,"[22.0, 40.32, 154.56, 183.68]","[60, 47, 115, 90]",0.36457037083125937
Siamese_40,32,"[40.136, 16.576, 145.15200000000002, 206.976]","[54, 38, 130, 113]",0.48896613544608164
keeshond_65,18,"[69.44, 38.896, 154.56, 147.392]","[84, 59, 140, 104]",0.6391316933804049
boxer_6,8,"[52.864000000000004, 44.616, 92.288, 126.784]","[37, 29, 102, 102]",0.5074221500331336
pomeranian_44,29,"[42.56, 31.584, 181.44, 164.416]","[63, 53, 161, 107]",0.5774741366674837
Maine_Coon_6,20,"[60.621818181818185, 16.290909090909093, 105.07636363636364, 193.8618181818182]","[50, 0, 84, 92]",0.24643659733186463
Siamese_231,5,"[40.32, 33.973333333333336, 180.69333333333333, 160.53333333333333]","[53, 60, 124, 100]",0.4274785543662017
miniature_pinscher_2,21,"[8.96, 39.480000000000004, 194.43200000000002, 146.496]","[49, 41, 175, 111]",0.5569371473916153
yorkshire_terrier_20,36,"[26.432000000000002, 28.896, 197.568, 167.104]","[51, 56, 157, 129]",0.6134595241910299
japanese_chin_45,17,"[62.904, 37.184, 94.528, 169.792]","[56, 53, 106, 100]",0.5496677386911876
shiba_inu_48,31,"[69.664, 29.568, 68.992, 157.696]","[62, 27, 97, 111]",0.5280978825758902
yorkshire_terrier_52,36,"[10.752, 40.096000000000004, 203.392, 128.12800000000001]","[77, 46, 113, 100]",0.4336112381168233
Abyssinian_79,0,"[44.24, 40.88, 179.76000000000002, 155.12]","[36, 55, 170, 131]",0.7316219489788688
boxer_199,8,"[46.592, 28.0, 175.616, 137.088]","[61, 43, 136, 101]",0.5705540081678929
miniature_pinscher_192,10,"[47.04, 29.493333333333332, 176.96, 164.26666666666668]","[72, 52, 118, 106]",0.4302920463352199
yorkshire_terrier_80,36,"[12.992, 42.336, 168.0, 123.648]","[92, 51, 100, 85]",0.3484489793511716
Maine_Coon_60,0,"[0.0, 40.096000000000004, 177.856, 151.424]","[65, 47, 111, 109]",0.4492480924095005
Birman_38,26,"[41.216, 28.896, 182.784, 158.144]","[57, 37, 127, 97]",0.42617165270853385
staffordshire_bull_terrier_33,1,"[38.08, 66.52799999999999, 181.44, 129.472]","[56, 55, 101, 105]",0.38289975143009036
